Date,AAPL,AMZN,GOOGL,MSFT
2016-09-23,26.159048080444336,40.287498474121094,40.74800109863281,52.30086135864258
2016-09-26,26.19849967956543,39.95800018310547,40.13249969482422,51.818206787109375
2016-09-27,26.24724006652832,40.80550003051758,40.5364990234375,52.77443313598633
2016-09-28,26.446842193603516,41.43600082397461,40.50299835205078,52.84727478027344
2016-09-29,26.036041259765625,41.45249938964844,40.13199996948242,52.2735481262207
2016-09-30,26.237957000732422,41.865501403808594,40.202999114990234,52.45568084716797
2016-10-03,26.11495018005371,41.83700180053711,40.01900100708008,52.291770935058594
2016-10-04,26.22635269165039,41.701499938964844,40.13949966430664,52.127838134765625
2016-10-05,26.237957000732422,42.21799850463867,40.061500549316406,52.49211883544922
2016-10-06,26.432912826538086,42.08300018310547,40.15399932861328,52.58319091796875
2016-10-07,26.472368240356445,41.971500396728516,40.035499572753906,52.63782501220703
2016-10-10,26.93423080444336,42.08549880981445,40.708499908447266,52.856388092041016
2016-10-11,26.99225616455078,41.54999923706055,40.47850036621094,52.082298278808594
2016-10-12,27.23362922668457,41.704498291015625,40.5885009765625,52.00944137573242
2016-10-13,27.15007972717285,41.4640007019043,40.20399856567383,51.83641052246094
2016-10-14,27.300941467285156,41.14799880981445,40.22999954223633,52.291770935058594
2016-10-17,27.282373428344727,40.647499084472656,40.34199905395508,52.109619140625
2016-10-18,27.2637996673584,40.88249969482422,41.074501037597656,52.51031494140625
2016-10-19,27.182573318481445,40.884498596191406,41.34199905395508,52.391929626464844
2016-10-20,27.16864585876465,40.51599884033203,41.08150100708008,52.13694763183594
2016-10-21,27.06188201904297,40.949501037597656,41.202999114990234,54.331703186035156
2016-10-24,27.305574417114258,41.90449905395508,41.7869987487793,55.55201721191406
2016-10-25,27.444839477539062,41.75899887084961,41.4275016784668,55.54291915893555
2016-10-26,26.827468872070312,41.12950134277344,41.10499954223633,55.21507263183594
2016-10-27,26.569849014282227,40.917999267578125,40.86750030517578,54.7324104309082
2016-10-28,26.393457412719727,38.816001892089844,40.97800064086914,54.52294158935547
2016-10-31,26.351682662963867,39.49100112915039,40.494998931884766,54.568477630615234
2016-11-01,25.875896453857422,39.27050018310547,40.27399826049805,54.459197998046875
2016-11-02,25.899099349975586,38.27799987792969,39.42100143432617,54.12224578857422
2016-11-03,25.62149429321289,38.35150146484375,39.109500885009766,53.92189025878906
2016-11-04,25.390544891357422,37.752498626708984,39.05500030517578,53.466556549072266
2016-11-07,25.75680160522461,39.246498107910156,40.10150146484375,55.023826599121094
2016-11-08,25.908435821533203,39.38750076293945,40.5989990234375,55.069358825683594
2016-11-09,25.866443634033203,38.59400177001953,40.27949905395508,54.7961540222168
